Date,Time,Site,Unit ID,User ID,F,DO %,DO mg/L,C-uS/cm,SAL-PSU,pH,ORP mV,Chl RFU,PE RFU
12/28/24,07:41:59PM,MiniOcean,,,75.9,25.6,1.78,48783,32.27,8.03,202.8,-0.13,-1.79
12/28/24,07:56:58PM,MiniOcean,,,75.9,25.6,1.78,48722,32.24,8.03,193.8,-0.1,-1.54
12/28/24,08:11:58PM,MiniOcean,,,75.8,-2.2,-0.15,48731,32.26,8.01,199.9,-0.19,-1.58
12/28/24,08:26:58PM,MiniOcean,,,75.8,-10.8,-0.75,48736,32.28,8.02,201.6,-0.2,-1.74
12/28/24,08:41:58PM,MiniOcean,,,75.8,-15.8,-1.1,48703,32.27,8.02,201.5,-0.12,-1.19
12/28/24,08:56:58PM,MiniOcean,,,75.8,-53.2,-3.7,48700,32.27,8.01,199.5,-0.24,-0.76
12/28/24,09:11:58PM,MiniOcean,,,75.7,-88.5,-6.16,48693,32.28,8.01,190.7,-0.2,3.12
12/28/24,09:26:58PM,MiniOcean,,,75.7,-75,-5.22,48683,32.28,8,193.8,-0.26,-1.5
12/28/24,09:41:58PM,MiniOcean,,,75.7,-114,-7.94,48682,32.28,7.95,160.5,-0.15,-2.1
12/28/24,09:56:58PM,MiniOcean,,,75.7,-158.2,-11.03,48361,32.05,7.99,174.1,-0.21,-1.5
12/28/24,10:11:58PM,MiniOcean,,,75.7,-75.5,-5.26,48662,32.28,7.93,177.9,-0.15,-1.68
12/28/24,10:26:58PM,MiniOcean,,,75.7,-75.9,-5.29,48662,32.28,7.99,179.1,-0.32,-2.24
12/28/24,10:41:58PM,MiniOcean,,,75.7,-83.1,-5.79,48648,32.28,7.94,183,-0.22,-2.16
12/28/24,10:56:58PM,MiniOcean,,,75.7,-73.8,-5.14,48635,32.27,7.95,186.7,0.01,-1.81
12/28/24,11:11:58PM,MiniOcean,,,75.6,-128.2,-8.93,48679,32.31,7.98,182.3,-0.15,-1.53
12/28/24,11:26:58PM,MiniOcean,,,75.6,-104.3,-7.27,48616,32.27,7.96,185.1,-0.05,-2.1
12/28/24,11:41:58PM,MiniOcean,,,75.6,-128.9,-8.99,48607,32.27,8.01,183.6,-0.27,-2.35
12/28/24,11:56:58PM,MiniOcean,,,75.6,-254.9,-17.78,48591,32.27,8.01,187.5,-0.25,-2.27
12/29/24,00:11:58AM,MiniOcean,,,75.6,-125.9,-8.78,48591,32.27,7.99,188.4,-0.29,-2.42
12/29/24,00:26:58AM,MiniOcean,,,75.6,-195.7,-13.65,48590,32.28,7.99,189.7,-0.22,-2.14
12/29/24,00:41:58AM,MiniOcean,,,75.5,-164.1,-11.45,48580,32.27,7.96,179.5,-0.18,-0.73
12/29/24,00:56:57AM,MiniOcean,,,75.5,-140,-9.77,48574,32.27,8,187.8,-0.3,-1.83
12/29/24,01:11:57AM,MiniOcean,,,75.5,-138.4,-9.65,48566,32.27,7.99,185.5,-0.23,-1.37
12/29/24,01:26:57AM,MiniOcean,,,75.5,-133.9,-9.35,48555,32.27,7.99,194.5,-0.21,-2.19
12/29/24,01:41:57AM,MiniOcean,,,75.5,-137.3,-9.58,48555,32.27,7.99,191.1,-0.22,-2.15
12/29/24,01:56:57AM,MiniOcean,,,75.5,-145.2,-10.13,48550,32.27,7.99,196.1,-0.26,-1.73
12/29/24,02:11:57AM,MiniOcean,,,75.5,-123.5,-8.62,48550,32.28,7.99,189.5,-0.32,-2.27
12/29/24,02:26:57AM,MiniOcean,,,75.5,-144.2,-10.07,48539,32.27,7.98,192,-0.07,-2.48
12/29/24,02:41:57AM,MiniOcean,,,75.5,-120.6,-8.42,48432,32.19,7.99,197.3,-0.25,-2.19
12/29/24,02:56:57AM,MiniOcean,,,75.5,-124.6,-8.7,48530,32.27,8,197.8,-0.09,-1.89
12/29/24,03:11:57AM,MiniOcean,,,75.5,-182.8,-12.76,48489,32.23,7.99,195.7,-0.22,-2.4
12/29/24,03:26:57AM,MiniOcean,,,75.5,-139.9,-9.76,48509,32.25,8,191,-0.16,-2.14
12/29/24,03:41:57AM,MiniOcean,,,75.5,-110.9,-7.75,48278,32.08,7.99,184.1,-0.28,-1.89
12/29/24,03:56:57AM,MiniOcean,,,75.4,-208.6,-14.58,48289,32.09,7.98,191.7,0.09,-2.12
12/29/24,04:11:57AM,MiniOcean,,,75.4,-197.6,-13.81,48300,32.1,7.98,193.7,-0.2,-0.05
12/29/24,04:26:57AM,MiniOcean,,,75.4,-159.8,-11.17,48351,32.15,7.99,195,-0.21,-1.41
12/29/24,04:41:57AM,MiniOcean,,,75.4,-168,-11.74,48258,32.08,7.98,195.7,-0.18,-1.54
12/29/24,04:56:57AM,MiniOcean,,,75.4,-175.8,-12.29,48258,32.08,7.98,189.4,-0.24,-2.35
12/29/24,05:11:57AM,MiniOcean,,,75.3,-287.5,-20.12,48222,32.11,7.97,184.9,-0.23,-2.21
12/29/24,05:26:57AM,MiniOcean,,,75.1,-139.4,-9.78,48137,32.12,7.98,192.4,-0.14,-1.69
12/29/24,05:41:56AM,MiniOcean,,,75,-188,-13.19,48075,32.12,7.97,194.3,-0.15,-0.35
12/29/24,05:56:56AM,MiniOcean,,,74.9,-125.6,-8.82,47974,32.09,7.97,195.5,-0.11,-1.62
12/29/24,06:11:56AM,MiniOcean,,,74.8,-60.7,-4.26,47943,32.08,7.99,196.5,-0.2,-1.96
12/29/24,06:26:56AM,MiniOcean,,,74.8,-20.6,-1.45,47944,32.1,8,199.6,-0.23,-2.19
12/29/24,06:41:56AM,MiniOcean,,,74.8,23,1.62,47938,32.1,8.01,201.8,1.51,4.81
12/29/24,06:56:56AM,MiniOcean,,,74.8,56.7,3.99,47930,32.1,7.99,204.1,-0.08,-1.38
12/29/24,07:11:56AM,MiniOcean,,,74.7,76.5,5.38,47916,32.1,7.99,206.5,-0.07,-1.36
12/29/24,07:26:56AM,MiniOcean,,,74.7,99.4,7,47908,32.1,8.01,208.9,-0.11,-1.26
12/29/24,07:41:56AM,MiniOcean,,,74.7,111.1,7.82,47912,32.1,8.01,209.8,0.09,-0.76
12/29/24,07:56:56AM,MiniOcean,,,74.7,135.9,9.57,47898,32.09,8.02,210.8,0.06,-0.79
12/29/24,08:11:56AM,MiniOcean,,,74.8,186.5,13.12,47915,32.09,8.02,211.4,0.16,-1.01
12/29/24,08:26:56AM,MiniOcean,,,74.8,264.3,18.59,47936,32.09,8.03,212.5,-0.09,-0.22
12/29/24,08:41:56AM,MiniOcean,,,74.9,388.5,27.3,47972,32.08,8.02,213.8,-0.11,-0.82
12/29/24,08:56:56AM,MiniOcean,,,75,493.7,34.66,48029,32.08,8,215.1,0.1,-0.16
12/29/24,09:11:56AM,MiniOcean,,,75.1,644.3,45.17,48157,32.13,8.02,215.9,0.13,-0.18
12/29/24,09:26:56AM,MiniOcean,,,75.3,739.9,51.73,48438,32.27,7.96,215.5,-0.16,-1.39
12/29/24,09:41:56AM,MiniOcean,,,75.4,824.7,57.58,48522,32.27,8.02,213.6,0.02,-0.84
12/29/24,09:56:56AM,MiniOcean,,,75.6,939.1,65.45,48610,32.26,8.07,211.9,-0.09,-0.63
12/29/24,10:11:56AM,MiniOcean,,,75.7,1013.2,70.57,48589,32.2,8.1,212.2,-0.15,-0.9
12/29/24,10:26:56AM,MiniOcean,,,75.9,1161.6,80.76,48752,32.27,8.11,209.8,-0.08,-0.13
12/29/24,10:41:55AM,MiniOcean,,,75.9,1264,87.83,48801,32.28,8.15,209.3,-0.17,-0.55
12/29/24,10:56:55AM,MiniOcean,,,76,1377.6,95.65,48851,32.29,8.17,209.8,-0.1,0.3
12/29/24,11:11:55AM,MiniOcean,,,76.1,1424.2,98.83,48872,32.28,8.19,209.6,-0.13,0.11
12/29/24,11:26:55AM,MiniOcean,,,76.1,1564.2,108.48,48918,32.29,8.19,208.6,-0.2,-0.79
12/29/24,11:41:55AM,MiniOcean,,,76.2,1561,108.2,48951,32.29,8.21,209.6,-0.12,0.81
12/29/24,11:56:55AM,MiniOcean,,,76.2,1637.5,113.47,48961,32.29,8.21,208.9,0.02,0.73
12/29/24,12:11:55PM,MiniOcean,,,76.3,1658.5,114.86,49003,32.29,8.21,209.7,-0.13,0.44
12/29/24,12:26:55PM,MiniOcean,,,76.3,1672.5,115.79,49019,32.29,8.22,210.5,-0.16,0.5
12/29/24,12:41:55PM,MiniOcean,,,76.3,1684.6,116.69,48994,32.29,8.23,211.3,-0.13,0.55
12/29/24,12:56:55PM,MiniOcean,,,76.3,1661.3,115.07,48997,32.3,8.24,210.8,-0.07,0.55
12/29/24,01:11:55PM,MiniOcean,,,76.3,1657.8,114.82,48998,32.29,8.23,211.7,-0.15,0.95
12/29/24,01:26:55PM,MiniOcean,,,76.2,1623.7,112.49,48985,32.29,8.24,211.7,-0.01,1.28
12/29/24,01:41:55PM,MiniOcean,,,76.2,1584.9,109.8,48983,32.29,8.23,211.6,-0.13,-0.41
12/29/24,01:56:55PM,MiniOcean,,,76.2,1536.1,106.45,48970,32.29,8.23,212.4,-0.12,0.88
12/29/24,02:11:55PM,MiniOcean,,,76.2,1484.5,102.89,48943,32.28,8.23,212.6,-0.15,0.6
12/29/24,02:26:55PM,MiniOcean,,,76.1,1428.5,99.11,48907,32.3,8.21,214.2,-0.16,0.91
12/29/24,02:41:55PM,MiniOcean,,,76,1380.3,95.8,48894,32.31,8.21,214.9,-0.06,-0.37
12/29/24,02:56:55PM,MiniOcean,,,75.9,1286,89.36,48822,32.3,8.2,215.8,-0.07,0.88
12/29/24,03:11:55PM,MiniOcean,,,75.9,1197.2,83.25,48773,32.29,8.2,217.4,-0.02,0.33
12/29/24,03:26:55PM,MiniOcean,,,75.7,1121.7,78.09,48715,32.3,8.19,218.8,-0.15,0.02
12/29/24,03:41:54PM,MiniOcean,,,75.7,1062,73.98,48663,32.29,8.18,220,-0.16,0.69
12/29/24,03:56:54PM,MiniOcean,,,75.5,955.5,66.64,48612,32.3,8.17,221,-0.14,0.15
12/29/24,04:11:54PM,MiniOcean,,,75.5,900.2,62.82,48568,32.29,8.16,221.6,-0.16,1.11
12/29/24,04:26:54PM,MiniOcean,,,75.4,804,56.14,48542,32.29,8.15,221.8,-0.18,0.78
12/29/24,04:41:54PM,MiniOcean,,,75.4,737.9,51.53,48524,32.29,8.14,221.9,-0.16,-0.31
12/29/24,04:56:54PM,MiniOcean,,,75.5,705.8,49.27,48531,32.27,8.13,222.4,-0.2,0.62
12/29/24,05:11:54PM,MiniOcean,,,75.6,646.6,45.08,48612,32.27,8.12,223,-0.2,0.02
12/29/24,05:26:54PM,MiniOcean,,,75.8,595.5,41.44,48691,32.26,8.1,222.7,-0.16,1.23
12/29/24,05:41:54PM,MiniOcean,,,75.9,550.3,38.25,48759,32.25,8.1,220.7,-0.14,-1.11
12/29/24,05:56:54PM,MiniOcean,,,76,495.2,34.4,48792,32.25,8.09,219.6,-0.2,-1.12
12/29/24,06:11:54PM,MiniOcean,,,76,384.7,26.72,48764,32.22,8.08,219.1,-0.21,-1.31
12/29/24,06:26:54PM,MiniOcean,,,76,282.1,19.59,48824,32.26,8.06,219.4,0.03,-1.86
12/29/24,06:41:54PM,MiniOcean,,,76,179.1,12.43,48831,32.26,8.05,217,-0.12,-1.61
12/29/24,06:56:54PM,MiniOcean,,,76,161,11.18,48822,32.26,8.05,216.2,-0.26,-2.38
12/29/24,07:11:54PM,MiniOcean,,,76,99.7,6.93,48807,32.26,8.05,216.2,-0.18,-1.91
12/29/24,07:26:54PM,MiniOcean,,,76,97.9,6.8,48800,32.27,8.04,215.9,-0.19,-1.58
12/29/24,07:41:54PM,MiniOcean,,,75.9,57.2,3.98,48784,32.26,8.04,214.5,-0.09,-1.75
12/29/24,07:56:54PM,MiniOcean,,,75.9,37.7,2.62,48735,32.24,8.03,212.6,-0.13,-1.83
12/29/24,08:11:54PM,MiniOcean,,,75.9,-0.9,-0.06,48562,32.12,8.03,211.8,-0.25,-2.4
12/29/24,08:26:54PM,MiniOcean,,,75.9,-27.9,-1.94,48747,32.27,8.03,211.5,-0.19,-2.11
12/29/24,08:41:53PM,MiniOcean,,,75.8,-31.6,-2.19,48737,32.27,8.02,210.9,-0.15,-2.12
12/29/24,08:56:53PM,MiniOcean,,,75.8,-55.4,-3.86,48715,32.27,7.99,211.2,-0.2,-2.08
12/29/24,09:11:53PM,MiniOcean,,,75.8,-39.3,-2.73,48704,32.27,8.01,211.4,-0.19,-2.09
12/29/24,09:26:53PM,MiniOcean,,,75.8,-62.6,-4.36,48689,32.27,8,211.2,-0.21,-2.42
12/29/24,09:41:53PM,MiniOcean,,,75.7,-70,-4.88,48679,32.27,8.01,209.1,-0.24,-2.15
12/29/24,09:56:53PM,MiniOcean,,,75.7,-121.7,-8.48,48419,32.09,8.01,209.8,-0.23,-2.53
12/29/24,10:11:53PM,MiniOcean,,,75.7,-51.4,-3.58,48663,32.27,8.02,210.3,-0.18,-2.38
12/29/24,10:26:53PM,MiniOcean,,,75.7,-91.5,-6.38,48642,32.27,8.01,204.8,-0.18,-1.95
12/29/24,10:41:53PM,MiniOcean,,,75.7,-178,-12.4,48640,32.27,8.01,205.8,-0.23,-2.15
12/29/24,10:56:53PM,MiniOcean,,,75.6,-89.4,-6.23,48628,32.27,8.01,205.9,-0.25,-2.54
12/29/24,11:11:53PM,MiniOcean,,,75.6,-211.5,-14.74,48631,32.27,8.02,207,-0.16,-2.27
12/29/24,11:26:53PM,MiniOcean,,,75.6,-73.4,-5.11,48627,32.27,8.01,207.8,-0.21,-2.41
12/29/24,11:41:53PM,MiniOcean,,,75.6,-104,-7.25,48620,32.27,8.01,206.1,-0.27,-2.59
12/29/24,11:56:53PM,MiniOcean,,,75.6,-65.9,-4.59,48604,32.27,8.01,206.4,-0.25,-2.2
12/30/24,00:11:53AM,MiniOcean,,,75.6,-152.2,-10.61,48605,32.27,8,208.2,-0.02,-1.86
12/30/24,00:26:53AM,MiniOcean,,,75.6,-121.1,-8.44,48596,32.27,7.99,192.8,-0.22,-2.48
12/30/24,00:41:53AM,MiniOcean,,,75.6,-143.5,-10.01,48593,32.27,8.01,203.1,-0.23,-2.42
12/30/24,00:56:53AM,MiniOcean,,,75.6,-119,-8.3,48591,32.27,8.01,206.9,-0.11,-1.72
12/30/24,01:11:53AM,MiniOcean,,,75.5,-152.9,-10.67,48579,32.27,8,208.9,-0.29,-2.31
12/30/24,01:26:53AM,MiniOcean,,,75.5,-150,-10.46,48568,32.27,8.01,210.3,-0.26,-2.16
12/30/24,01:41:52AM,MiniOcean,,,75.5,-103.1,-7.19,48569,32.27,8,212,-0.1,-2.1
12/30/24,01:56:52AM,MiniOcean,,,75.5,-131.8,-9.2,48564,32.27,8,213.4,-0.21,-1.96
12/30/24,02:11:52AM,MiniOcean,,,75.5,-135.5,-9.45,48556,32.27,8.01,211.8,-0.27,-2.62
12/30/24,02:26:52AM,MiniOcean,,,75.5,-151.7,-10.59,48543,32.27,8,212.5,-0.23,-2.37
12/30/24,02:41:52AM,MiniOcean,,,75.5,-137.6,-9.6,48541,32.27,8,211.7,-0.22,-2.29
12/30/24,02:56:52AM,MiniOcean,,,75.5,-178.7,-12.48,48547,32.27,8,210.8,-0.25,1.61
12/30/24,03:11:52AM,MiniOcean,,,75.5,-145,-10.12,48533,32.27,8,211.7,-0.14,-2.15
12/30/24,03:26:52AM,MiniOcean,,,75.5,-146.3,-10.21,48526,32.27,8,213.3,-0.25,-2.31
12/30/24,03:41:52AM,MiniOcean,,,75.5,-167.6,-11.73,47930,31.82,8,213.1,-0.18,-2.45
12/30/24,03:56:52AM,MiniOcean,,,75.5,-159,-11.1,48535,32.27,8,210.9,-0.18,-2.06
12/30/24,04:11:52AM,MiniOcean,,,75.4,-152.3,-10.63,48541,32.28,7.99,211.7,-0.25,-2.66
12/30/24,04:26:52AM,MiniOcean,,,75.4,-160.2,-11.19,48524,32.27,7.99,211.5,-0.24,-2.71
12/30/24,04:41:52AM,MiniOcean,,,75.4,-164.8,-11.51,48517,32.27,7.99,212.6,-0.24,-2.43
12/30/24,04:56:52AM,MiniOcean,,,75.4,-177.6,-12.4,48521,32.28,7.98,211.6,-0.22,-2.38
12/30/24,05:11:52AM,MiniOcean,,,75.3,-175.6,-12.27,48475,32.29,7.99,211.6,-0.21,-2.11
12/30/24,05:26:52AM,MiniOcean,,,75.1,-198.3,-13.89,48369,32.28,7.99,211.9,-0.18,-2.04
12/30/24,05:41:52AM,MiniOcean,,,75,-130.8,-9.17,48324,32.29,7.99,208.5,-0.1,-2.14
12/30/24,05:56:52AM,MiniOcean,,,75,-72.4,-5.08,48269,32.28,7.99,210.3,-0.19,-2.25
12/30/24,06:11:52AM,MiniOcean,,,74.9,-29.9,-2.1,48189,32.24,7.99,211,-0.17,-2.06
12/30/24,06:26:51AM,MiniOcean,,,74.8,-12.8,-0.9,48230,32.29,8.01,213.1,-0.17,-2.08
12/30/24,06:41:51AM,MiniOcean,,,74.8,16.4,1.15,48105,32.2,8.01,214.7,1.23,9.35
12/30/24,06:56:51AM,MiniOcean,,,74.8,39.5,2.78,48097,32.21,8.01,216.2,0.63,5.2
12/30/24,07:11:51AM,MiniOcean,,,74.8,60.9,4.28,48002,32.16,8.02,218.2,0.85,9.37
12/30/24,07:26:51AM,MiniOcean,,,74.7,77.2,5.43,48153,32.28,8.02,219.7,0.57,4.47
12/30/24,07:41:51AM,MiniOcean,,,74.7,113.2,7.96,48096,32.24,8.01,221.3,0.04,-1.22
12/30/24,07:56:51AM,MiniOcean,,,74.7,123.9,8.71,48076,32.23,8.01,221.8,-0.15,-2.31
12/30/24,08:11:51AM,MiniOcean,,,74.7,157,11.03,48146,32.27,8.03,221.4,-0.09,-2.45
12/30/24,08:26:51AM,MiniOcean,,,74.8,256.7,18.03,48127,32.22,8.04,222.5,-0.08,0.2
12/30/24,08:41:51AM,MiniOcean,,,74.9,379.9,26.67,48172,32.22,8.05,223,-0.23,-1.9
12/30/24,08:56:51AM,MiniOcean,,,75,489.7,34.34,48221,32.22,8.06,223.5,0.09,0.09
12/30/24,09:11:51AM,MiniOcean,,,75.1,605.5,42.42,48283,32.22,8.06,224.4,-0.14,0.53
12/30/24,09:26:51AM,MiniOcean,,,75.3,705,49.3,48400,32.23,8.08,225,-0.29,-2.16
12/30/24,09:41:51AM,MiniOcean,,,75.5,795.7,55.55,48536,32.27,8.11,225.2,-0.23,-2.22
12/30/24,09:56:51AM,MiniOcean,,,75.6,949.6,66.19,48618,32.27,8.1,225.3,-0.26,-2.42
12/30/24,10:11:51AM,MiniOcean,,,75.8,1071.9,74.6,48688,32.26,8.13,223.7,-0.23,-1.88
12/30/24,10:26:51AM,MiniOcean,,,75.9,1144.2,79.55,48765,32.28,8.13,223.7,-0.2,-2.15
12/30/24,10:41:51AM,MiniOcean,,,76,1214.5,84.37,48811,32.28,8.14,223.5,-0.25,-1.77
12/30/24,10:56:51AM,MiniOcean,,,76,1350.9,93.77,48863,32.28,8.15,222.2,-0.23,-1.35
12/30/24,11:11:51AM,MiniOcean,,,76.1,1447.5,100.42,48902,32.29,8.18,220.8,0.06,0.02
12/30/24,11:26:50AM,MiniOcean,,,76.2,1498,103.86,48939,32.29,8.19,220.4,-0.23,-1.58
12/30/24,11:41:50AM,MiniOcean,,,76.2,1588.6,110.07,48974,32.29,8.2,220.7,-0.21,-1.36
12/30/24,11:56:50AM,MiniOcean,,,76.2,1605,111.19,48990,32.3,8.17,220.5,-0.21,-1.72
12/30/24,12:11:50PM,MiniOcean,,,76.3,1665.4,115.32,49022,32.31,8.21,220.9,-0.12,-1.58
12/30/24,12:26:50PM,MiniOcean,,,76.3,1675.9,116.04,49030,32.31,8.22,220.9,-0.18,-1.57
12/30/24,12:41:50PM,MiniOcean,,,76.3,1706.8,118.22,49008,32.3,8.24,221.2,-0.24,-2.26
12/30/24,12:56:50PM,MiniOcean,,,76.2,1679.7,116.36,48996,32.3,8.22,219.6,-0.22,-1.79
12/30/24,01:11:50PM,MiniOcean,,,76.2,1674.3,115.98,49002,32.3,8.23,219.2,-0.2,-1.75
12/30/24,01:26:50PM,MiniOcean,,,76.2,1636.4,113.4,48978,32.3,8.23,219,-0.18,-1.85
12/30/24,01:41:50PM,MiniOcean,,,76.2,1589,110.12,48968,32.3,8.24,219.7,-0.26,-1.94
12/30/24,01:56:50PM,MiniOcean,,,76.2,1535.4,106.43,48957,32.3,8.24,220.9,-0.1,-1.43
12/30/24,02:11:50PM,MiniOcean,,,76.1,1482.3,102.79,48939,32.3,8.24,223.5,-0.21,-1.5
12/30/24,02:26:50PM,MiniOcean,,,76.1,1432.8,99.39,48914,32.3,8.22,224.5,-0.21,-1.62
12/30/24,02:41:50PM,MiniOcean,,,76,1373.2,95.31,48889,32.3,8.22,225.6,-0.05,-0.7
12/30/24,02:56:50PM,MiniOcean,,,75.9,1281,89.01,48825,32.3,8.2,226.6,-0.26,-1.68
12/30/24,03:56:47PM,R1,,,75.6,438.9,30.21,51646,34.56,8.01,135.6,-0.51,-3.49
12/30/24,03:58:33PM,R2,,,75.4,403.7,27.69,52754,35.46,7.98,142,-0.53,-3.95
12/30/24,05:43:07PM,MiniOcean,,,75.8,478.8,33.36,48357,32,8.1,154,-0.3,-2.81
12/30/24,05:58:07PM,MiniOcean,,,76.1,491.3,34.09,48875,32.28,8.09,163.2,-0.42,-3.54
12/30/24,06:13:07PM,MiniOcean,,,76.1,459.8,31.89,48912,32.28,8.09,171.4,-0.42,-3.53
12/30/24,06:28:07PM,MiniOcean,,,76.1,409.2,28.38,48916,32.28,8.08,174.4,-0.42,-2.98
12/30/24,06:43:07PM,MiniOcean,,,76.1,332.1,23.04,48895,32.28,8.07,180.1,-0.41,-3.17
12/30/24,06:58:06PM,MiniOcean,,,76.1,258.3,17.92,48871,32.28,8.06,182.1,-0.43,-1.16
12/30/24,07:13:06PM,MiniOcean,,,76,155.3,10.79,48858,32.29,8.06,183.3,-0.34,-2.97
12/30/24,07:28:06PM,MiniOcean,,,76,155.1,10.77,48835,32.29,8.05,182.1,-0.33,-2.75
12/30/24,07:43:06PM,MiniOcean,,,75.9,115.5,8.03,48812,32.29,8.05,185,-0.38,-3.54
12/30/24,07:58:06PM,MiniOcean,,,75.9,71.8,4.99,48800,32.28,8.04,183.9,-0.43,-3.52
12/30/24,08:13:06PM,MiniOcean,,,75.8,63,4.38,48760,32.29,8.04,186.4,-0.42,-2.94
12/30/24,08:28:06PM,MiniOcean,,,75.8,51.2,3.56,48743,32.29,8.04,186.8,-0.28,-2.78
12/30/24,08:43:06PM,MiniOcean,,,75.8,36.6,2.55,48719,32.28,8.04,189,-0.2,-2.36
12/30/24,08:58:06PM,MiniOcean,,,75.8,26.1,1.82,48695,32.27,8.04,190.2,-0.34,-2.86
12/30/24,09:13:06PM,MiniOcean,,,75.7,-0.4,-0.03,48699,32.28,8.03,187.6,-0.43,-3.52
12/30/24,09:28:06PM,MiniOcean,,,75.7,-16.2,-1.13,48669,32.27,8.03,190.8,-0.4,-3.35
12/30/24,09:43:06PM,MiniOcean,,,75.7,-89.7,-6.25,48683,32.28,8.03,181.4,-0.34,-3.43
12/30/24,09:58:06PM,MiniOcean,,,75.7,-33.5,-2.33,48676,32.28,8.02,183.8,-0.41,-3.3
12/30/24,10:13:06PM,MiniOcean,,,75.7,-46,-3.2,48662,32.28,8.02,182,-0.43,-3.39
12/30/24,10:28:06PM,MiniOcean,,,75.7,-39.3,-2.74,48657,32.28,8.02,187.1,-0.44,-3.77
12/30/24,10:43:06PM,MiniOcean,,,75.6,-81.6,-5.69,48648,32.28,8.01,186.7,-0.42,-3.62
12/30/24,10:58:06PM,MiniOcean,,,75.6,-103.8,-7.23,48636,32.28,8.02,165.9,-0.38,-3.36
12/30/24,11:13:06PM,MiniOcean,,,75.6,-88.3,-6.15,48629,32.28,8.02,172.1,-0.44,-2.87
12/30/24,11:28:06PM,MiniOcean,,,75.6,-107.9,-7.52,48618,32.27,8.02,177.1,-0.44,-3.57
12/30/24,11:43:06PM,MiniOcean,,,75.6,-182.3,-12.71,48615,32.28,8.01,176.8,-0.38,-3.32
12/30/24,11:58:05PM,MiniOcean,,,75.6,-80.5,-5.61,48601,32.28,8.02,176.3,-0.42,-3.67
12/31/24,00:13:05AM,MiniOcean,,,75.6,-104.3,-7.28,48598,32.27,8.02,181.5,-0.4,-3.63
12/31/24,00:28:05AM,MiniOcean,,,75.5,-78.7,-5.49,48582,32.28,8.02,184.3,-0.39,-2.76
12/31/24,00:43:05AM,MiniOcean,,,75.5,-104.1,-7.26,48577,32.28,8.02,184.2,-0.41,-3.53
12/31/24,00:58:05AM,MiniOcean,,,75.5,-89.5,-6.24,48574,32.28,8.01,175.1,-0.4,-3.44
12/31/24,01:13:05AM,MiniOcean,,,75.5,-78.8,-5.5,48562,32.27,8.01,180,-0.44,-3.67
12/31/24,01:28:05AM,MiniOcean,,,75.5,-78.3,-5.47,48530,32.27,8.01,182.9,1.25,-0.95
12/31/24,01:43:05AM,MiniOcean,,,75.5,-157.2,-10.97,48553,32.27,8.01,183.7,-0.43,-3.26
12/31/24,01:58:05AM,MiniOcean,,,75.5,-77.7,-5.43,48529,32.27,8.01,184.4,-0.45,-2.76
12/31/24,02:13:05AM,MiniOcean,,,75.4,-85.8,-5.99,48527,32.27,8.01,176.2,-0.39,-3.68
12/31/24,02:28:05AM,MiniOcean,,,75.4,-88.9,-6.21,48536,32.28,8.01,185,-0.43,-3.55
12/31/24,02:43:05AM,MiniOcean,,,75.5,-97.2,-6.78,48531,32.27,8.01,187.1,-0.34,-3.5
12/31/24,02:58:05AM,MiniOcean,,,75.4,-96.2,-6.72,48510,32.28,8.01,186.1,-0.36,-3.51
12/31/24,03:13:05AM,MiniOcean,,,75.4,-90.1,-6.29,48507,32.28,8.01,183.6,-0.42,-3.24
12/31/24,03:28:05AM,MiniOcean,,,75.4,-131.7,-9.2,48511,32.28,8,184.7,-0.39,-3.56
12/31/24,03:43:05AM,MiniOcean,,,75.4,-94.1,-6.57,48502,32.27,8.01,190,-0.26,-3.59
12/31/24,03:58:05AM,MiniOcean,,,75.4,-120.8,-8.44,48511,32.29,8,191.3,-0.37,-2.96
12/31/24,04:13:05AM,MiniOcean,,,75.4,-96.6,-6.75,48512,32.28,8.01,190.4,-0.36,-3.48
12/31/24,04:28:05AM,MiniOcean,,,75.4,-105,-7.34,48498,32.28,8.01,190.3,-0.4,-3.55
12/31/24,04:43:04AM,MiniOcean,,,75.4,-119.4,-8.34,48493,32.28,8,188.9,-0.39,-3.45
12/31/24,04:58:04AM,MiniOcean,,,75.4,-122.9,-8.58,48487,32.28,8.01,191.9,-0.4,-3.51
12/31/24,05:13:04AM,MiniOcean,,,75.1,-127.7,-8.94,48373,32.28,8,190.7,-0.34,-3.3
12/31/24,05:28:04AM,MiniOcean,,,75,-119.5,-8.38,48298,32.29,8,187.5,-0.42,-3.48
12/31/24,05:43:04AM,MiniOcean,,,74.9,-61.4,-4.31,48261,32.28,8.01,188.2,-0.39,-3.47
12/31/24,05:58:04AM,MiniOcean,,,74.8,-16.6,-1.16,48217,32.29,8.01,188.9,-0.41,-3.56
12/31/24,06:13:04AM,MiniOcean,,,74.8,-1.2,-0.08,48191,32.29,8.01,188.3,-0.4,-3.49
12/31/24,06:28:04AM,MiniOcean,,,74.7,38.5,2.71,48170,32.3,8.01,192.8,-0.36,-3.48
12/31/24,06:43:04AM,MiniOcean,,,74.7,64.7,4.55,48148,32.29,8.02,181.3,-0.3,-3.19
12/31/24,06:58:04AM,MiniOcean,,,74.7,82.2,5.78,48132,32.29,8.02,177.9,-0.42,-3.17
12/31/24,07:13:04AM,MiniOcean,,,74.7,94.6,6.66,48112,32.28,8.02,167.8,-0.36,-3.37
